combination,k_way,correlation,p_value,abs_correlation,p_fdr_corrected,significant_after_fdr,supports_dvorak
fingers + skip_fingers + columns + strum + strong_fingers,5,-0.08226020562886414,0.0,0.08226020562886414,0.0,True,True
skip_fingers + dont_cross_home + home_row + columns + strong_fingers,5,-0.08215791049176317,0.0,0.08215791049176317,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + same_row + home_row + columns + strong_fingers,8,-0.081862079945394,0.0,0.081862079945394,0.0,True,True
same_row + columns,2,-0.08171291158702335,0.0,0.08171291158702335,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + home_row + columns + strum + strong_fingers,8,-0.08140088906071356,0.0,0.08140088906071356,0.0,True,True
home_row + columns + strong_fingers,3,-0.08039451767136903,0.0,0.08039451767136903,0.0,True,True
fingers + home_row,2,-0.08019778661686659,0.0,0.08019778661686659,0.0,True,True
hands + dont_cross_home + same_row + strum,4,-0.07990485631449537,0.0,0.07990485631449537,0.0,True,True
skip_fingers + dont_cross_home + home_row + strong_fingers,4,-0.07983463252112738,0.0,0.07983463252112738,0.0,True,True
fingers + skip_fingers + home_row + strong_fingers,4,-0.07977705015304584,0.0,0.07977705015304584,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + same_row + home_row + columns,7,-0.07951420071092931,0.0,0.07951420071092931,0.0,True,True
hands + same_row + home_row + columns + strum + strong_fingers,6,-0.07914313180992079,0.0,0.07914313180992079,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + home_row + columns + strum,7,-0.07904478510077187,0.0,0.07904478510077187,0.0,True,True
hands + fingers + dont_cross_home + strum,4,-0.07886433671820246,0.0,0.07886433671820246,0.0,True,True
dont_cross_home + home_row,2,-0.07871673732506863,0.0,0.07871673732506863,0.0,True,True
hands + dont_cross_home + same_row + strum + strong_fingers,5,-0.07854311507524736,0.0,0.07854311507524736,0.0,True,True
columns + strum,2,-0.07853943973618166,0.0,0.07853943973618166,0.0,True,True
skip_fingers + same_row,2,-0.07810458448643504,0.0,0.07810458448643504,0.0,True,True
same_row + columns + strong_fingers,3,-0.0779554886023423,0.0,0.0779554886023423,0.0,True,True
hands + dont_cross_home + same_row + columns + strum + strong_fingers,6,-0.0779380571208202,0.0,0.0779380571208202,0.0,True,True
hands + dont_cross_home + same_row + columns + strum,5,-0.07792980797927908,0.0,0.07792980797927908,0.0,True,True
hands + skip_fingers + dont_cross_home + same_row + strum + strong_fingers,6,-0.07792430246268049,0.0,0.07792430246268049,0.0,True,True
skip_fingers + dont_cross_home + home_row + columns,4,-0.07791916039661963,0.0,0.07791916039661963,0.0,True,True
dont_cross_home + strong_fingers,2,-0.07790304114661532,0.0,0.07790304114661532,0.0,True,True
hands + skip_fingers + same_row + home_row + columns + strum + strong_fingers,7,-0.07779767232134314,0.0,0.07779767232134314,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + strum,5,-0.07774349268274247,0.0,0.07774349268274247,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + strum + strong_fingers,6,-0.07773585582357126,0.0,0.07773585582357126,0.0,True,True
hands + skip_fingers + same_row + home_row + columns + strum,6,-0.07720927750983958,0.0,0.07720927750983958,0.0,True,True
same_row + strong_fingers,2,-0.07693300790390331,0.0,0.07693300790390331,0.0,True,True
hands + skip_fingers + dont_cross_home + same_row + strum,5,-0.07688217163216424,0.0,0.07688217163216424,0.0,True,True
skip_fingers + same_row + columns,3,-0.0768061196767032,0.0,0.0768061196767032,0.0,True,True
hands + same_row + home_row + columns + strum,5,-0.07627126491136929,0.0,0.07627126491136929,0.0,True,True
hands + skip_fingers + dont_cross_home + same_row + columns + strum + strong_fingers,7,-0.07587844287643711,0.0,0.07587844287643711,0.0,True,True
hands + fingers + dont_cross_home + strum + strong_fingers,5,-0.0756281669189486,0.0,0.0756281669189486,0.0,True,True
skip_fingers + dont_cross_home + columns + strong_fingers,4,-0.07559946346692725,0.0,0.07559946346692725,0.0,True,True
skip_fingers + dont_cross_home + home_row,3,-0.07524762600929655,0.0,0.07524762600929655,0.0,True,True
skip_fingers + same_row + columns + strong_fingers,4,-0.07498653208095413,0.0,0.07498653208095413,0.0,True,True
hands + fingers + same_row + columns + strum,5,-0.07484656656064984,0.0,0.07484656656064984,0.0,True,True
hands + fingers + same_row + columns + strum + strong_fingers,6,-0.07479386376519503,0.0,0.07479386376519503,0.0,True,True
hands + fingers + same_row + strum,4,-0.07461248372872345,0.0,0.07461248372872345,0.0,True,True
skip_fingers + dont_cross_home,2,-0.07424304847541643,0.0,0.07424304847541643,0.0,True,True
strum + strong_fingers,2,-0.07405351116314474,0.0,0.07405351116314474,0.0,True,True
skip_fingers + same_row + strong_fingers,3,-0.07404934685926046,0.0,0.07404934685926046,0.0,True,True
skip_fingers + dont_cross_home + columns,3,-0.07399269395333369,0.0,0.07399269395333369,0.0,True,True
hands + fingers + skip_fingers + same_row + columns + strum + strong_fingers,7,-0.07396400355926937,0.0,0.07396400355926937,0.0,True,True
hands + fingers + skip_fingers + same_row + strum,5,-0.07385247648446959,0.0,0.07385247648446959,0.0,True,True
hands + skip_fingers + dont_cross_home + same_row + columns + strum,6,-0.07364351757431628,0.0,0.07364351757431628,0.0,True,True
hands + fingers + same_row + strum + strong_fingers,5,-0.07355819611085163,0.0,0.07355819611085163,0.0,True,True
hands + fingers + skip_fingers + same_row + strum + strong_fingers,6,-0.07346099559739368,0.0,0.07346099559739368,0.0,True,True
hands + fingers + skip_fingers + same_row + columns + strum,6,-0.07330997596146564,0.0,0.07330997596146564,0.0,True,True
columns + strum + strong_fingers,3,-0.07307755992982504,0.0,0.07307755992982504,0.0,True,True
fingers + skip_fingers + home_row,3,-0.0730537745671496,0.0,0.0730537745671496,0.0,True,True
fingers + skip_fingers + home_row + columns + strong_fingers,5,-0.07273894042138046,0.0,0.07273894042138046,0.0,True,True
skip_fingers + dont_cross_home + strong_fingers,3,-0.07251970337491724,0.0,0.07251970337491724,0.0,True,True
fingers + home_row + columns,3,-0.0723608670186796,0.0,0.0723608670186796,0.0,True,True
hands + fingers + dont_cross_home + columns + strum,5,-0.07194773948312423,0.0,0.07194773948312423,0.0,True,True
hands + skip_fingers + same_row + home_row + strum + strong_fingers,6,-0.07175235463478727,0.0,0.07175235463478727,0.0,True,True
hands + same_row + home_row + strum + strong_fingers,5,-0.07165118753373496,0.0,0.07165118753373496,0.0,True,True
hands + dont_cross_home + same_row + home_row,4,-0.07153709100273113,0.0,0.07153709100273113,0.0,True,True
hands + skip_fingers + same_row + home_row + strum,5,-0.07123596571167426,0.0,0.07123596571167426,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + columns + strum + strong_fingers,7,-0.07111595796943765,0.0,0.07111595796943765,0.0,True,True
hands + dont_cross_home + same_row + home_row + strong_fingers,5,-0.07009127610519993,0.0,0.07009127610519993,0.0,True,True
hands + dont_cross_home + same_row + home_row + columns + strong_fingers,6,-0.07004505923202935,0.0,0.07004505923202935,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + columns + strum,6,-0.06999194184244435,0.0,0.06999194184244435,0.0,True,True
hands + dont_cross_home + home_row + columns + strum + strong_fingers,6,-0.069839178229773,0.0,0.069839178229773,0.0,True,True
hands + fingers + dont_cross_home + columns + strum + strong_fingers,6,-0.06983383806808661,0.0,0.06983383806808661,0.0,True,True
hands + skip_fingers + dont_cross_home + home_row + columns + strum + strong_fingers,7,-0.06979175150692335,0.0,0.06979175150692335,0.0,True,True
hands + skip_fingers + dont_cross_home + home_row + strum + strong_fingers,6,-0.06959362451559836,0.0,0.06959362451559836,0.0,True,True
hands + dont_cross_home + same_row + home_row + columns,5,-0.06953847475562026,0.0,0.06953847475562026,0.0,True,True
hands + columns + strong_fingers,3,0.06932964467603427,0.0,0.06932964467603427,0.0,True,False
hands + same_row + home_row + strum,4,-0.06906079547981167,0.0,0.06906079547981167,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + home_row + strong_fingers,6,-0.06870468067483182,0.0,0.06870468067483182,0.0,True,True
hands + skip_fingers + dont_cross_home + home_row + columns + strum,6,-0.06868190051934324,0.0,0.06868190051934324,0.0,True,True
hands + fingers + dont_cross_home + same_row,4,-0.0686645162080922,0.0,0.0686645162080922,0.0,True,True
skip_fingers + strum,2,-0.06815795542028807,0.0,0.06815795542028807,0.0,True,True
hands + skip_fingers + dont_cross_home + home_row + strum,5,-0.06766566724423556,0.0,0.06766566724423556,0.0,True,True
fingers + skip_fingers,2,-0.06758880142042475,0.0,0.06758880142042475,0.0,True,True
home_row + columns,2,-0.06734795981724553,0.0,0.06734795981724553,0.0,True,True
hands + dont_cross_home + home_row + columns + strum,5,-0.06725696710070643,0.0,0.06725696710070643,0.0,True,True
hands + columns,2,0.06719195708976128,0.0,0.06719195708976128,0.0,True,False
hands + fingers + skip_fingers + dont_cross_home + same_row,5,-0.06708025895562941,0.0,0.06708025895562941,0.0,True,True
fingers + skip_fingers + home_row + columns,4,-0.06706797318141317,0.0,0.06706797318141317,0.0,True,True
hands + dont_cross_home + home_row + strum + strong_fingers,5,-0.06704292147484889,0.0,0.06704292147484889,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + home_row,5,-0.0663744258591964,0.0,0.0663744258591964,0.0,True,True
skip_fingers + columns + strum,3,-0.066181735600909,0.0,0.066181735600909,0.0,True,True
hands + dont_cross_home + home_row + strum,4,-0.06612780628866713,0.0,0.06612780628866713,0.0,True,True
hands + fingers + dont_cross_home + same_row + strong_fingers,5,-0.06604302942052004,0.0,0.06604302942052004,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + same_row + strong_fingers,6,-0.06537336330083486,0.0,0.06537336330083486,0.0,True,True
fingers + skip_fingers + strong_fingers,3,-0.06514774198510069,0.0,0.06514774198510069,0.0,True,True
skip_fingers + columns + strum + strong_fingers,4,-0.06503436409118543,0.0,0.06503436409118543,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + home_row + columns + strong_fingers,7,-0.06424943087949832,0.0,0.06424943087949832,0.0,True,True
hands + skip_fingers + dont_cross_home + same_row + home_row + columns + strong_fingers,7,-0.06413873418000202,0.0,0.06413873418000202,0.0,True,True
hands + skip_fingers + dont_cross_home + same_row + home_row + strong_fingers,6,-0.06367592152464759,0.0,0.06367592152464759,0.0,True,True
hands + fingers + dont_cross_home + same_row + columns,5,-0.06366955692313792,0.0,0.06366955692313792,0.0,True,True
skip_fingers + strum + strong_fingers,3,-0.06351057820765126,0.0,0.06351057820765126,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + same_row + columns,6,-0.06310492687727805,0.0,0.06310492687727805,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + same_row + columns + strong_fingers,7,-0.0624448516188418,0.0,0.0624448516188418,0.0,True,True
hands + fingers + dont_cross_home + same_row + columns + strong_fingers,6,-0.06215333962300084,0.0,0.06215333962300084,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + home_row + columns,6,-0.062092466862910964,0.0,0.062092466862910964,0.0,True,True
hands + fingers + skip_fingers + same_row + home_row + columns + strong_fingers,7,-0.06201789332228133,0.0,0.06201789332228133,0.0,True,True
hands + skip_fingers + dont_cross_home + same_row + home_row,5,-0.06180915397339164,0.0,0.06180915397339164,0.0,True,True
hands + skip_fingers + dont_cross_home + same_row + home_row + columns,6,-0.06172635116091137,0.0,0.06172635116091137,0.0,True,True
home_row + strong_fingers,2,-0.061391555838827945,0.0,0.061391555838827945,0.0,True,True
skip_fingers + home_row + columns + strong_fingers,4,-0.060901090561669986,0.0,0.060901090561669986,0.0,True,True
skip_fingers + home_row + strong_fingers,3,-0.06071087793731527,0.0,0.06071087793731527,0.0,True,True
hands + fingers + skip_fingers + same_row + home_row + columns,6,-0.0605571011942846,0.0,0.0605571011942846,0.0,True,True
hands + fingers + skip_fingers + home_row + strum + strong_fingers,6,-0.060388346056938574,0.0,0.060388346056938574,0.0,True,True
hands + fingers + skip_fingers + same_row + home_row + strong_fingers,6,-0.0601786835179601,0.0,0.0601786835179601,0.0,True,True
hands + fingers + skip_fingers + home_row + columns + strum + strong_fingers,7,-0.05990476444900451,0.0,0.05990476444900451,0.0,True,True
fingers + skip_fingers + columns,3,-0.05967464835706642,0.0,0.05967464835706642,0.0,True,True
hands + fingers + skip_fingers + home_row + strum,5,-0.05924322377175749,0.0,0.05924322377175749,0.0,True,True
hands + skip_fingers + same_row + columns + strum,5,-0.058961005369336544,0.0,0.058961005369336544,0.0,True,True
hands + fingers + skip_fingers + same_row + home_row,5,-0.058896084756598965,0.0,0.058896084756598965,0.0,True,True
hands + fingers + skip_fingers + home_row + columns + strum,6,-0.058860373904235555,0.0,0.058860373904235555,0.0,True,True
hands + skip_fingers + same_row + columns + strum + strong_fingers,6,-0.05871240876813935,0.0,0.05871240876813935,0.0,True,True
fingers + skip_fingers + columns + strong_fingers,4,-0.05790445311837479,0.0,0.05790445311837479,0.0,True,True
home_row,1,-0.05770935396593604,0.0,0.05770935396593604,0.0,True,True
hands + skip_fingers + strong_fingers,3,0.05741528320099954,0.0,0.05741528320099954,0.0,True,False
hands + skip_fingers + dont_cross_home + columns + strum + strong_fingers,6,-0.0570444254903896,0.0,0.0570444254903896,0.0,True,True
hands + skip_fingers + dont_cross_home + strum,4,-0.05674435837994086,0.0,0.05674435837994086,0.0,True,True
hands + skip_fingers + dont_cross_home + columns + strum,5,-0.05671485872550181,0.0,0.05671485872550181,0.0,True,True
hands + home_row + strong_fingers,3,0.05646908551673584,0.0,0.05646908551673584,0.0,True,False
hands + fingers + dont_cross_home + home_row + columns + strong_fingers,6,-0.055979776582182,0.0,0.055979776582182,0.0,True,True
skip_fingers + home_row + columns,3,-0.05531015437780388,0.0,0.05531015437780388,0.0,True,True
hands + skip_fingers + dont_cross_home + strum + strong_fingers,5,-0.05505107664425539,0.0,0.05505107664425539,0.0,True,True
skip_fingers + home_row,2,-0.05482889583503846,0.0,0.05482889583503846,0.0,True,True
hands + fingers + home_row + strum + strong_fingers,5,-0.05428285716924061,0.0,0.05428285716924061,0.0,True,True
hands + fingers + home_row + columns + strum + strong_fingers,6,-0.054113857947200986,0.0,0.054113857947200986,0.0,True,True
hands + fingers + dont_cross_home + home_row + columns,5,-0.05397123382402059,0.0,0.05397123382402059,0.0,True,True
hands + fingers + strong_fingers,3,0.05382825519957989,0.0,0.05382825519957989,0.0,True,False
hands + dont_cross_home + columns + strum,4,-0.05307428225513846,0.0,0.05307428225513846,0.0,True,True
hands + skip_fingers + same_row + strum,4,-0.053048621533627195,0.0,0.053048621533627195,0.0,True,True
hands + fingers + dont_cross_home + home_row,4,-0.052680808345059615,0.0,0.052680808345059615,0.0,True,True
hands + skip_fingers + same_row + strum + strong_fingers,5,-0.05261358688660844,0.0,0.05261358688660844,0.0,True,True
hands + fingers + home_row + strum,4,-0.05238654924148761,0.0,0.05238654924148761,0.0,True,True
hands + fingers + same_row + home_row + columns + strong_fingers,6,-0.052276188748033116,0.0,0.052276188748033116,0.0,True,True
hands + same_row + columns + strum + strong_fingers,5,-0.05209226923677101,0.0,0.05209226923677101,0.0,True,True
hands + same_row + columns + strum,4,-0.05191349729993403,0.0,0.05191349729993403,0.0,True,True
hands + skip_fingers,2,0.05169954263330587,0.0,0.05169954263330587,0.0,True,False
hands + fingers + dont_cross_home + home_row + strong_fingers,5,-0.050920710262556144,0.0,0.050920710262556144,0.0,True,True
hands + fingers,2,0.050761357346104645,0.0,0.050761357346104645,0.0,True,False
hands + fingers + home_row + columns + strum,5,-0.05057521161107163,0.0,0.05057521161107163,0.0,True,True
hands + home_row,2,0.050018536656539866,0.0,0.050018536656539866,0.0,True,False
hands + dont_cross_home + strum,3,-0.05001364891320777,0.0,0.05001364891320777,0.0,True,True
hands + dont_cross_home + columns + strum + strong_fingers,5,-0.049792495997082534,0.0,0.049792495997082534,0.0,True,True
hands + fingers + same_row + home_row + columns,5,-0.049618761107811805,0.0,0.049618761107811805,0.0,True,True
hands + skip_fingers + dont_cross_home + home_row + columns + strong_fingers,6,-0.04785113931006369,0.0,0.04785113931006369,0.0,True,True
hands + fingers + skip_fingers + columns + strum,5,-0.04780968987194079,0.0,0.04780968987194079,0.0,True,True
hands + skip_fingers + dont_cross_home + home_row + columns,5,-0.047541568601168475,0.0,0.047541568601168475,0.0,True,True
hands + fingers + same_row + home_row + strong_fingers,5,-0.0470233173701832,0.0,0.0470233173701832,0.0,True,True
hands + fingers + skip_fingers + strum,4,-0.04684252149912642,0.0,0.04684252149912642,0.0,True,True
hands + skip_fingers + dont_cross_home + same_row,4,-0.0466308060445285,0.0,0.0466308060445285,0.0,True,True
hands + dont_cross_home + same_row,3,-0.04658739536529637,0.0,0.04658739536529637,0.0,True,True
hands + skip_fingers + home_row + columns + strum,5,-0.04645491281500094,0.0,0.04645491281500094,0.0,True,True
hands + same_row + strum,3,-0.04636364977677858,0.0,0.04636364977677858,0.0,True,True
hands + skip_fingers + dont_cross_home + same_row + columns,5,-0.04629259621833103,0.0,0.04629259621833103,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home,4,-0.0461927767139501,0.0,0.0461927767139501,0.0,True,True
hands + fingers + same_row + home_row,4,-0.0458866694429016,0.0,0.0458866694429016,0.0,True,True
hands + same_row + strum + strong_fingers,4,-0.0458339376184818,0.0,0.0458339376184818,0.0,True,True
hands + dont_cross_home + strum + strong_fingers,4,-0.04567749869816208,0.0,0.04567749869816208,0.0,True,True
hands + skip_fingers + home_row + columns + strum + strong_fingers,6,-0.045612453321372974,0.0,0.045612453321372974,0.0,True,True
hands + fingers + skip_fingers + columns + strum + strong_fingers,6,-0.04537946163747727,0.0,0.04537946163747727,0.0,True,True
fingers + strong_fingers,2,-0.045313733958722326,0.0,0.045313733958722326,0.0,True,True
hands + skip_fingers + dont_cross_home + same_row + strong_fingers,5,-0.04503639867243912,0.0,0.04503639867243912,0.0,True,True
hands + skip_fingers + dont_cross_home + same_row + columns + strong_fingers,6,-0.044868721514433614,0.0,0.044868721514433614,0.0,True,True
hands + dont_cross_home + same_row + columns,4,-0.04458895422029457,0.0,0.04458895422029457,0.0,True,True
hands + dont_cross_home + same_row + strong_fingers,4,-0.044455488336498164,0.0,0.044455488336498164,0.0,True,True
hands + dont_cross_home + same_row + columns + strong_fingers,5,-0.04370667140452805,0.0,0.04370667140452805,0.0,True,True
fingers + columns,2,-0.042988245654416155,0.0,0.042988245654416155,0.0,True,True
hands + fingers + skip_fingers + strum + strong_fingers,5,-0.042679318354485414,0.0,0.042679318354485414,0.0,True,True
hands + skip_fingers + dont_cross_home + home_row + strong_fingers,5,-0.04252839451985822,0.0,0.04252839451985822,0.0,True,True
hands + skip_fingers + dont_cross_home + home_row,4,-0.042074261586859896,0.0,0.042074261586859896,0.0,True,True
skip_fingers,1,-0.04079906765582661,0.0,0.04079906765582661,0.0,True,True
hands + skip_fingers + same_row + home_row + columns + strong_fingers,6,-0.040409544357629494,0.0,0.040409544357629494,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + strong_fingers,5,-0.04038824938918805,0.0,0.04038824938918805,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + columns,5,-0.0401284949621486,0.0,0.0401284949621486,0.0,True,True
skip_fingers + columns,2,-0.03980847666359428,0.0,0.03980847666359428,0.0,True,True
hands + home_row + columns + strong_fingers,4,0.039645998903888396,0.0,0.039645998903888396,0.0,True,False
hands + skip_fingers + same_row + home_row + columns,5,-0.03960292960037494,0.0,0.03960292960037494,0.0,True,True
skip_fingers + columns + strong_fingers,3,-0.039373190966942244,0.0,0.039373190966942244,0.0,True,True
hands + skip_fingers + columns + strong_fingers,4,0.03808359745465961,0.0,0.03808359745465961,0.0,True,False
hands + skip_fingers + home_row + strum,4,-0.0380569158290607,0.0,0.0380569158290607,0.0,True,True
hands + skip_fingers + home_row + strum + strong_fingers,5,-0.03777590689365778,0.0,0.03777590689365778,0.0,True,True
hands + fingers + skip_fingers + dont_cross_home + columns + strong_fingers,6,-0.03695037692810068,0.0,0.03695037692810068,0.0,True,True
columns,1,-0.03520631514512088,0.0,0.03520631514512088,0.0,True,True
hands + fingers + skip_fingers + same_row,4,-0.03504486132230792,0.0,0.03504486132230792,0.0,True,True
hands + fingers + skip_fingers + same_row + columns,5,-0.035030306546910195,0.0,0.035030306546910195,0.0,True,True
hands + home_row + columns,3,0.03463097895840708,0.0,0.03463097895840708,0.0,True,False
hands + skip_fingers + columns + strum,4,-0.03446938175115402,0.0,0.03446938175115402,0.0,True,True
skip_fingers + strong_fingers,2,-0.03422355431229599,0.0,0.03422355431229599,0.0,True,True
fingers + columns + strong_fingers,3,-0.032184014157068244,0.0,0.032184014157068244,0.0,True,True
hands + fingers + skip_fingers + home_row + columns,5,-0.031876372164210805,0.0,0.031876372164210805,0.0,True,True
hands + home_row + columns + strum + strong_fingers,5,-0.03182232096972645,0.0,0.03182232096972645,0.0,True,True
hands + fingers + skip_fingers + same_row + columns + strong_fingers,6,-0.03178230774829614,0.0,0.03178230774829614,0.0,True,True
hands + fingers + skip_fingers + home_row + columns + strong_fingers,6,-0.03147876148953577,0.0,0.03147876148953577,0.0,True,True
hands + skip_fingers + same_row + home_row,4,-0.03115335700934759,0.0,0.03115335700934759,0.0,True,True
hands + skip_fingers + same_row + home_row + strong_fingers,5,-0.031111156790528827,0.0,0.031111156790528827,0.0,True,True
hands + fingers + columns + strum,4,-0.031103538894708467,0.0,0.031103538894708467,0.0,True,True
hands + fingers + skip_fingers + home_row,4,-0.030930875291284705,0.0,0.030930875291284705,0.0,True,True
hands + fingers + skip_fingers + home_row + strong_fingers,5,-0.030627293616554457,0.0,0.030627293616554457,0.0,True,True
hands + skip_fingers + columns + strum + strong_fingers,5,-0.030560391815561316,0.0,0.030560391815561316,0.0,True,True
hands + fingers + skip_fingers + same_row + strong_fingers,5,-0.029957150933305945,0.0,0.029957150933305945,0.0,True,True
hands + home_row + columns + strum,4,-0.029841447198996875,0.0,0.029841447198996875,0.0,True,True
hands + dont_cross_home + home_row + columns,4,-0.029093264752401683,0.0,0.029093264752401683,0.0,True,True
hands + skip_fingers + columns,3,0.028968335850657365,0.0,0.028968335850657365,0.0,True,False
hands + dont_cross_home + home_row + columns + strong_fingers,5,-0.02892688939195794,0.0,0.02892688939195794,0.0,True,True
hands + fingers + same_row + columns,4,-0.027723487815997587,0.0,0.027723487815997587,0.0,True,True
hands + fingers + strum,3,-0.02683644379839506,0.0,0.02683644379839506,0.0,True,True
hands + fingers + columns + strong_fingers,4,0.026707484227481093,0.0,0.026707484227481093,0.0,True,False
hands + dont_cross_home + home_row,3,-0.02659590458972279,0.0,0.02659590458972279,0.0,True,True
hands + fingers + dont_cross_home + columns,4,-0.025261104980890584,0.0,0.025261104980890584,0.0,True,True
hands + same_row + home_row + columns + strong_fingers,5,-0.02472850547641437,0.0,0.02472850547641437,0.0,True,True
hands + skip_fingers + strum,3,-0.024151431677313255,0.0,0.024151431677313255,0.0,True,True
hands + dont_cross_home + home_row + strong_fingers,4,-0.023819691455948457,0.0,0.023819691455948457,0.0,True,True
hands + same_row + home_row + columns,4,-0.0234661380680978,0.0,0.0234661380680978,0.0,True,True
hands + fingers + columns + strum + strong_fingers,5,-0.02337371241106944,0.0,0.02337371241106944,0.0,True,True
hands + fingers + same_row + columns + strong_fingers,5,-0.023090880295824026,0.0,0.023090880295824026,0.0,True,True
hands + strum + strong_fingers,3,0.022167446163754392,0.0,0.022167446163754392,0.0,True,False
hands + dont_cross_home + strong_fingers,3,0.021950328319986227,0.0,0.021950328319986227,0.0,True,False
hands + fingers + dont_cross_home,3,-0.021338414583926327,0.0,0.021338414583926327,0.0,True,True
hands + fingers + columns,3,0.020986586867103172,0.0,0.020986586867103172,0.0,True,False
hands + fingers + same_row,3,-0.020247420519340812,0.0,0.020247420519340812,0.0,True,True
hands + home_row + strum + strong_fingers,4,-0.019649301546435696,0.0,0.019649301546435696,0.0,True,True
hands + skip_fingers + dont_cross_home + columns,4,-0.01902471734443323,0.0,0.01902471734443323,0.0,True,True
hands + fingers + strum + strong_fingers,4,-0.01900913868710954,0.0,0.01900913868710954,0.0,True,True
columns + strong_fingers,2,-0.018783787307590956,0.0,0.018783787307590956,0.0,True,True
hands + home_row + strum,3,-0.01838153599756662,0.0,0.01838153599756662,0.0,True,True
hands + skip_fingers + strum + strong_fingers,4,-0.01837460163011078,0.0,0.01837460163011078,0.0,True,True
hands + fingers + dont_cross_home + columns + strong_fingers,5,-0.01628104010058738,0.0,0.01628104010058738,0.0,True,True
hands + skip_fingers + same_row + columns,4,-0.015820296524018243,0.0,0.015820296524018243,0.0,True,True
hands + fingers + same_row + strong_fingers,4,-0.015122771415079792,0.0,0.015122771415079792,0.0,True,True
hands + dont_cross_home + columns + strong_fingers,4,0.015008343405915201,0.0,0.015008343405915201,0.0,True,False
hands + strum,2,0.014836742857698702,0.0,0.014836742857698702,0.0,True,False
hands + dont_cross_home,2,0.014377212832784167,0.0,0.014377212832784167,0.0,True,False
hands + fingers + home_row + strong_fingers,4,0.014260824986734309,0.0,0.014260824986734309,0.0,True,False
hands + same_row + strong_fingers,3,0.014118109780117322,0.0,0.014118109780117322,0.0,True,False
hands + skip_fingers + dont_cross_home + columns + strong_fingers,5,-0.01396236045717227,0.0,0.01396236045717227,0.0,True,True
hands + fingers + skip_fingers + strong_fingers,4,0.013761990697472366,0.0,0.013761990697472366,0.0,True,False
hands + same_row + home_row + strong_fingers,4,-0.013662454308175987,0.0,0.013662454308175987,0.0,True,True
strong_fingers,1,0.013481377930135695,0.0,0.013481377930135695,0.0,True,False
hands + same_row + home_row,3,-0.013005381804172007,0.0,0.013005381804172007,0.0,True,True
hands + skip_fingers + dont_cross_home,3,-0.012400422369689407,2.162166908294022e-289,0.012400422369689407,2.254831204363766e-289,True,True
hands + skip_fingers + home_row + columns,4,-0.011974092812394595,5.5833286396169975e-270,0.011974092812394595,5.810755468114635e-270,True,True
hands + fingers + dont_cross_home + strong_fingers,4,-0.01144853682464779,5.541914225596311e-247,0.01144853682464779,5.755931238373405e-247,True,True
hands + skip_fingers + same_row + columns + strong_fingers,5,-0.011167010800711634,4.350582764926152e-235,0.011167010800711634,4.509427571759155e-235,True,True
hands + same_row,2,0.01044867605865773,4.4625347380925474e-206,0.01044867605865773,4.6161037472981617e-206,True,False
hands + columns + strum,3,-0.009452851616332079,4.8314075336234626e-169,0.009452851616332079,4.987574241780989e-169,True,True
hands + skip_fingers + home_row + columns + strong_fingers,5,-0.008892241250419899,8.057270790275058e-150,0.008892241250419899,8.300938253690635e-150,True,True
hands + fingers + home_row,3,0.008509302866298,2.3056119420538314e-137,0.008509302866298,2.3705587573229533e-137,True,False
hands + skip_fingers + home_row + strong_fingers,4,0.00818316182519476,3.473848497997098e-127,0.00818316182519476,3.564531290113488e-127,True,False
hands + fingers + skip_fingers + columns + strong_fingers,5,0.007616156776465489,1.9584860149213734e-110,0.007616156776465489,2.005583874999643e-110,True,False
hands + dont_cross_home + columns,3,0.0074264771560169736,4.248648122895985e-105,0.0074264771560169736,4.342118381599697e-105,True,False
hands + skip_fingers + dont_cross_home + strong_fingers,4,-0.007305464503155366,9.177220180595056e-102,0.007305464503155366,9.360398228111924e-102,True,True
hands + skip_fingers + same_row,3,-0.005695868675768852,1.3428857822763929e-62,0.005695868675768852,1.3669614237913083e-62,True,True
hands + same_row + columns + strong_fingers,4,0.005636629952342947,2.4293325337978494e-61,0.005636629952342947,2.4679700293652108e-61,True,False
hands + skip_fingers + home_row,3,0.004130841304419664,9.312957518766488e-34,0.004130841304419664,9.442304150971578e-34,True,False
hands + fingers + skip_fingers,3,0.00334636567055439,1.0149311210795135e-22,0.00334636567055439,1.0269897086566959e-22,True,False
